#segundos nanosegundos Rango theta Radio
555 636000000 6.124268 0.553674 0.276646
555 660000000 3.421924 0.108712 0.285602
555 660000000 6.133897 0.554911 0.292510
555 685000000 3.427571 0.109467 0.296985
555 685000000 6.094634 0.555035 0.263067
555 711000000 3.403607 0.109831 0.284267
555 711000000 6.101296 0.555351 0.275398
555 736000000 3.386714 0.107071 0.282099
555 736000000 6.081798 0.556085 0.264494
555 761000000 3.404034 0.110250 0.298300
555 761000000 6.097040 0.556491 0.282879
555 786000000 3.412383 0.111151 0.312601
555 786000000 6.068480 0.557342 0.265715
555 811000000 3.364503 0.109776 0.280185
555 811000000 6.073898 0.557699 0.275804
555 835000000 3.390625 0.110708 0.307682
555 835000000 6.060501 0.558491 0.270837
555 861000000 3.375614 0.110377 0.302452
555 861000000 6.056766 0.558805 0.273270
555 888000000 3.348064 0.110849 0.286607
555 888000000 6.035816 0.559036 0.261257
555 912000000 3.342804 0.110907 0.288489
555 912000000 6.043369 0.560738 0.275420
555 937000000 3.338007 0.111066 0.292461
555 937000000 6.037040 0.560752 0.274733
555 963000000 3.326875 0.111332 0.290733
555 963000000 6.028755 0.561468 0.273368
555 987000000 3.320307 0.111803 0.289933
555 987000000 6.015330 0.561623 0.268220
556 12000000 3.311602 0.111682 0.290778
556 12000000 6.004179 0.562398 0.264841
556 38000000 3.302336 0.111747 0.290695
556 38000000 6.012676 0.563556 0.277700
556 63000000 3.293914 0.111989 0.290299
556 63000000 5.984182 0.563169 0.259272
556 88000000 3.286913 0.112023 0.291392
556 88000000 5.983364 0.564220 0.265916
556 112000000 3.279663 0.112070 0.291141
556 112000000 5.987358 0.564949 0.274456
556 139000000 3.267043 0.112741 0.288207
556 139000000 5.985437 0.566580 0.282198
556 162000000 3.260304 0.112664 0.288922
556 162000000 5.968973 0.566502 0.268489
556 189000000 3.254262 0.112257 0.291186
556 189000000 5.963042 0.566582 0.270640
556 212000000 3.247087 0.112029 0.290984
556 212000000 5.953880 0.566608 0.270674
556 238000000 3.236349 0.111911 0.289937
556 238000000 5.944354 0.566808 0.266664
556 264000000 3.229777 0.111132 0.291120
556 264000000 5.962348 0.567944 0.291789
556 291000000 3.221518 0.110576 0.291371
556 291000000 5.948923 0.567839 0.286189
556 316000000 3.199351 0.112593 0.277548
556 316000000 5.949747 0.567595 0.293253
556 342000000 3.202764 0.109732 0.289613
556 342000000 5.922708 0.566280 0.271566
556 366000000 3.203024 0.106918 0.299321
556 366000000 5.932432 0.565017 0.288485
556 392000000 3.184289 0.109843 0.284948
556 392000000 5.897419 0.565577 0.261238
556 420000000 3.173961 0.108222 0.286544
556 420000000 5.910674 0.564584 0.282420
556 443000000 3.176408 0.106668 0.294362
556 443000000 5.885244 0.565579 0.263588
556 469000000 3.156242 0.107843 0.283028
556 469000000 5.872563 0.564834 0.256386
556 492000000 3.164757 0.104544 0.299531
556 492000000 5.886748 0.565335 0.275937
556 526000000 3.151733 0.105090 0.294026
556 526000000 5.859876 0.566457 0.257446
556 547000000 3.134464 0.105016 0.285605
556 547000000 5.856417 0.563994 0.259101
556 572000000 3.142369 0.105018 0.300879
556 572000000 5.862808 0.564684 0.273884
556 595000000 3.130619 0.105029 0.296198
556 595000000 5.854930 0.564573 0.273151
556 622000000 3.116498 0.102790 0.290039
556 622000000 5.844219 0.565085 0.267663
556 646000000 3.112144 0.103026 0.293539
556 646000000 5.826193 0.566015 0.255202
556 671000000 3.100926 0.102025 0.291545
556 671000000 5.835353 0.564328 0.272791
556 697000000 3.092657 0.101193 0.290702
556 697000000 5.832986 0.564103 0.276646
556 722000000 3.091341 0.099280 0.298204
556 722000000 5.825800 0.564206 0.276216
556 747000000 3.081384 0.098954 0.296845
556 747000000 5.810111 0.563869 0.268598
556 771000000 3.071272 0.099667 0.292276
556 771000000 5.808598 0.563777 0.272084
556 797000000 3.051575 0.097384 0.283132
556 797000000 5.798630 0.563724 0.269708
556 821000000 3.057960 0.099578 0.295917
556 821000000 5.788186 0.563358 0.265799
556 845000000 3.051348 0.099244 0.297611
556 845000000 5.790051 0.563539 0.274087
556 872000000 3.034781 0.098173 0.287936
556 872000000 5.780111 0.563084 0.270652
556 898000000 3.026513 0.096798 0.289777
556 898000000 5.765627 0.562922 0.264568
556 920000000 3.029089 0.094744 0.298968
556 920000000 5.768358 0.562942 0.271382
556 920000000 6.506752 1.135570 0.589354
556 945000000 3.010717 0.095991 0.289097
556 945000000 5.760403 0.563188 0.271162
556 945000000 6.468126 1.136166 0.552388
556 971000000 3.004279 0.095045 0.290380
556 971000000 5.744579 0.562640 0.262307
556 971000000 6.423300 1.138142 0.512362
556 997000000 2.976787 0.095758 0.271715
556 997000000 5.750468 0.562997 0.274494
556 997000000 6.347319 1.138015 0.444354
557 21000000 2.991732 0.093612 0.293150
557 21000000 5.743672 0.562706 0.274530
557 21000000 6.615624 1.137526 0.701127
557 47000000 2.975122 0.094490 0.284217
557 47000000 5.748553 0.562006 0.284923
557 47000000 6.549712 1.138977 0.641242
557 47000000 0.155593 -1.306293 1.199942
557 71000000 2.970568 0.092682 0.288446
557 71000000 5.727614 0.562211 0.271604
557 71000000 6.410661 1.138289 0.511975
557 71000000 0.472798 1.338939 0.587514
557 98000000 2.954060 0.092873 0.280399
557 98000000 5.719460 0.562098 0.270707
557 98000000 6.393718 1.138970 0.499047
557 122000000 2.960221 0.091792 0.292622
557 122000000 5.725998 0.562498 0.282556
557 122000000 6.418685 1.138811 0.525155
557 147000000 2.937692 0.090166 0.280929
557 147000000 5.707194 0.561939 0.271041
557 147000000 6.454220 1.138827 0.562197
557 176000000 2.924637 0.092056 0.275322
557 176000000 5.712673 0.560576 0.285294
557 176000000 6.352096 1.139936 0.469414
557 199000000 2.955861 0.089046 0.313360
557 199000000 5.678473 0.560807 0.256582
557 199000000 6.383229 1.140536 0.500178
557 225000000 2.909659 0.090980 0.276115
557 225000000 5.671206 0.562397 0.256617
557 225000000 6.399046 1.140041 0.517986
557 225000000 1.831966 1.410460 0.784121
557 248000000 2.911459 0.088376 0.287127
557 248000000 5.668388 0.562153 0.259652
557 248000000 6.336626 1.139523 0.461412
557 276000000 2.910357 0.086678 0.294615
557 276000000 5.672150 0.561146 0.271220
557 276000000 6.366333 1.140226 0.493437
557 300000000 2.882291 0.086180 0.275574
557 300000000 5.666954 0.561529 0.271090
557 300000000 6.360595 1.141158 0.491176
557 326000000 2.908963 0.084748 0.308722
557 326000000 5.674531 0.561143 0.284647
557 326000000 6.395707 1.141647 0.529318
557 326000000 0.223406 -1.681254 1.269619
557 350000000 2.886982 0.087003 0.292562
557 350000000 5.653826 0.561050 0.273600
557 350000000 6.351131 1.142471 0.486531
557 375000000 2.883666 0.086283 0.295721
557 375000000 5.652609 0.561110 0.276644
557 375000000 6.362174 1.141416 0.501050
557 400000000 6.235843 -0.526295 0.478916
557 400000000 2.867868 0.084944 0.290472
557 400000000 5.629186 0.560333 0.261903
557 400000000 6.353879 1.142287 0.496499
557 423000000 6.234310 -0.529260 0.488871
557 423000000 2.867702 0.084626 0.295103
557 423000000 5.624378 0.560369 0.262391
557 423000000 6.320253 1.141093 0.466673
557 448000000 6.224084 -0.528616 0.477636
557 448000000 2.858255 0.084130 0.295096
557 448000000 5.623460 0.559984 0.267952
557 448000000 6.353486 1.142788 0.501728
557 475000000 6.211837 -0.530897 0.478000
557 475000000 2.846988 0.083462 0.292309
557 475000000 5.612461 0.560122 0.264456
557 475000000 6.303827 1.143380 0.460831
557 500000000 6.166235 -0.527590 0.428220
557 500000000 2.837372 0.082477 0.290256
557 500000000 5.608541 0.560019 0.265734
557 500000000 6.366745 1.143292 0.520590
557 524000000 6.437954 -0.553509 0.732617
557 524000000 2.828982 0.082490 0.291702
557 524000000 5.603341 0.560160 0.267941
557 524000000 6.383271 1.143174 0.537368
557 524000000 1.440955 1.474023 0.403057
557 549000000 6.192982 -0.535503 0.479385
557 549000000 2.817194 0.081083 0.288471
557 549000000 5.601868 0.559925 0.272163
557 549000000 6.355622 1.143855 0.515190
557 574000000 6.108367 -0.533097 0.401213
557 574000000 2.817108 0.081307 0.294030
557 574000000 5.592484 0.560263 0.271236
557 574000000 6.377037 1.142210 0.543047
557 574000000 0.323980 -1.943424 1.352818
557 600000000 6.212671 -0.541810 0.516103
557 600000000 2.800371 0.079785 0.287430
557 600000000 5.579887 0.560439 0.265743
557 600000000 6.331869 1.144199 0.500053
557 625000000 6.189567 -0.541865 0.498360
557 625000000 2.796056 0.079850 0.290376
557 625000000 5.579199 0.559611 0.270544
557 625000000 6.327191 1.145182 0.497760
557 650000000 6.194953 -0.544548 0.512231
557 650000000 2.801309 0.076083 0.306128
557 650000000 5.578482 0.559364 0.276005
557 650000000 6.352289 1.143777 0.526596
557 674000000 6.168882 -0.544023 0.489840
557 674000000 2.794563 0.078448 0.304366
557 674000000 5.571705 0.559354 0.276336
557 674000000 6.356648 1.143960 0.533787
557 700000000 6.187736 -0.548704 0.521094
557 700000000 2.791532 0.078220 0.308855
557 700000000 5.549312 0.559598 0.261945
557 700000000 6.269622 1.147158 0.450895
557 700000000 0.472959 1.636615 0.570057
557 725000000 6.175028 -0.549093 0.512229
557 725000000 2.759319 0.076862 0.284599
557 725000000 5.534803 0.559034 0.254988
557 725000000 6.296662 1.144115 0.478937
557 725000000 1.487354 1.491644 0.455851
557 750000000 6.120929 -0.546262 0.461127
557 750000000 2.781092 0.075672 0.314312
557 750000000 5.553870 0.559399 0.278253
557 750000000 6.340860 1.144138 0.528133
557 750000000 0.468570 1.596712 0.567879
557 775000000 6.150971 -0.550953 0.500621
557 775000000 2.735536 0.076083 0.279601
557 775000000 5.540552 0.559193 0.272530
557 775000000 6.316387 1.146068 0.505359
557 775000000 1.509389 1.494878 0.478361
557 798000000 6.133938 -0.552132 0.490790
557 798000000 2.749294 0.074378 0.298261
557 798000000 5.537388 0.559020 0.274162
557 798000000 6.314674 1.146857 0.507673
557 798000000 1.389808 1.492768 0.360479
557 824000000 6.119008 -0.553695 0.483910
557 824000000 2.744937 0.073216 0.303155
557 824000000 5.525155 0.559192 0.270743
557 824000000 6.293191 1.146700 0.488957
557 824000000 1.296884 1.497894 0.268456
557 850000000 6.149710 -0.558851 0.528145
557 850000000 2.739744 0.071055 0.307321
557 850000000 5.548208 0.559371 0.297962
557 850000000 6.287076 1.146417 0.486540
557 850000000 1.437263 1.500892 0.408809
557 875000000 6.164955 -0.558945 0.542426
557 875000000 2.720228 0.073976 0.293273
557 875000000 5.507487 0.558720 0.267143
557 875000000 6.312489 1.147651 0.513972
557 875000000 1.096414 1.516320 0.075320
557 900000000 6.094435 -0.555644 0.471473
557 900000000 2.726440 0.071972 0.307560
557 900000000 5.517601 0.558866 0.282361
557 900000000 6.303625 1.147578 0.508934
557 900000000 1.285346 1.495016 0.261328
557 924000000 6.122164 -0.560857 0.512911
557 924000000 2.723130 0.071992 0.312060
557 924000000 5.504769 0.559032 0.276339
557 924000000 6.297838 1.148042 0.505216
557 924000000 1.202300 1.475586 0.189218
557 954000000 6.114519 -0.563204 0.514932
557 954000000 2.706409 0.070791 0.303406
557 954000000 5.511964 0.558643 0.288542
557 954000000 6.282371 1.148424 0.493617
557 954000000 1.232642 1.522690 0.208116
557 975000000 6.114526 -0.564346 0.519917
557 975000000 2.682083 0.072576 0.286763
557 975000000 5.467415 0.558773 0.255019
557 975000000 6.298814 1.147855 0.512917
557 975000000 1.222110 1.506848 0.198265
558 0 6.079685 -0.564793 0.493583
558 0 2.679540 0.070667 0.291355
558 0 5.477672 0.558686 0.269769
558 0 6.281148 1.148709 0.499244
558 0 1.081850 1.532685 0.060542
558 24000000 6.088873 -0.567221 0.507299
558 24000000 2.673164 0.071010 0.295010
558 24000000 5.470766 0.558468 0.269368
558 24000000 6.314151 1.148141 0.532061
558 24000000 1.279371 1.520374 0.254109
558 50000000 6.063377 -0.567187 0.489513
558 50000000 2.657797 0.069225 0.287453
558 50000000 5.470262 0.558349 0.274269
558 50000000 6.268626 1.149461 0.492927
558 73000000 6.113726 -0.572582 0.548460
558 73000000 2.658444 0.066218 0.299013
558 73000000 5.462631 0.558303 0.273261
558 73000000 6.285535 1.149126 0.511499
558 100000000 6.039349 -0.570955 0.482200
558 100000000 2.652317 0.067039 0.297929
558 100000000 5.455620 0.558188 0.272730
558 100000000 6.281727 1.150012 0.511855
558 125000000 6.103631 -0.577237 0.554624
558 125000000 2.636747 0.067490 0.290797
558 125000000 5.436900 0.558030 0.265042
558 125000000 6.278030 1.150180 0.509855
558 148000000 6.016924 -0.572748 0.468502
558 148000000 2.633857 0.066454 0.294707
558 148000000 5.442798 0.557425 0.273875
558 148000000 6.248766 1.149885 0.486663
558 175000000 6.088304 -0.582255 0.557116
558 175000000 2.620056 0.065282 0.289505
558 175000000 5.437103 0.556712 0.273743
558 175000000 6.291344 1.149011 0.529991
558 200000000 6.069176 -0.583790 0.543853
558 200000000 2.620678 0.063373 0.297742
558 200000000 5.429288 0.555904 0.273048
558 200000000 6.233334 1.149345 0.477192
558 225000000 6.046131 -0.582062 0.519483
558 225000000 2.609807 0.062445 0.294661
558 225000000 5.421907 0.554661 0.272936
558 225000000 6.231448 1.149200 0.477184
558 255000000 6.035771 -0.585109 0.516929
558 255000000 2.601575 0.059515 0.295759
558 255000000 5.406735 0.553051 0.267722
558 255000000 6.250005 1.146924 0.499237
558 280000000 6.015634 -0.588977 0.503586
558 280000000 2.592860 0.056912 0.296109
558 280000000 5.405916 0.550978 0.272552
558 280000000 6.257862 1.145552 0.509273
558 306000000 5.961662 -0.590925 0.460614
558 306000000 2.589842 0.054195 0.299233
558 306000000 5.401791 0.549046 0.274181
558 306000000 6.225229 1.143595 0.482302
558 331000000 5.989988 -0.595871 0.492806
558 331000000 2.576165 0.051511 0.294546
558 331000000 5.393822 0.546887 0.273027
558 331000000 6.248940 1.141430 0.507529
558 356000000 5.975471 -0.598376 0.482618
558 356000000 2.554003 0.050713 0.280110
558 356000000 5.385157 0.544670 0.271174
558 356000000 6.215005 1.140491 0.478046
558 384000000 5.998124 -0.606066 0.514503
558 384000000 2.550169 0.045490 0.287512
558 384000000 5.382312 0.541599 0.274357
558 384000000 6.251636 1.138806 0.517044
558 384000000 5.618949 1.469235 0.240951
558 408000000 5.977446 -0.609187 0.499345
558 408000000 2.534887 0.042835 0.279211
558 408000000 5.382018 0.538243 0.279479
558 408000000 6.272500 1.133812 0.538126
558 408000000 5.606788 1.466162 0.229013
558 432000000 5.972228 -0.613299 0.500584
558 432000000 2.543900 0.038851 0.293161
558 432000000 5.368000 0.535755 0.273477
558 432000000 6.254020 1.131301 0.522450
558 432000000 5.622430 1.464445 0.244470
558 455000000 5.961142 -0.617716 0.495996
558 455000000 2.517241 0.036657 0.274652
558 455000000 5.358331 0.532640 0.271073
558 455000000 6.195607 1.130377 0.470633
558 455000000 5.628540 1.462146 0.250367
558 482000000 5.972105 -0.624588 0.515033
558 482000000 2.524359 0.030822 0.289638
558 482000000 5.353040 0.528941 0.271958
558 482000000 6.210891 1.124651 0.484987
558 482000000 5.625025 1.458859 0.248348
558 507000000 5.987270 -0.630702 0.536128
558 507000000 2.517127 0.026637 0.290180
558 507000000 5.345894 0.525096 0.270637
558 507000000 6.184036 1.123592 0.464343
558 507000000 5.633039 1.456372 0.255872
558 533000000 5.944532 -0.634147 0.498920
558 533000000 2.509840 0.022408 0.290246
558 533000000 5.340177 0.521188 0.271909
558 533000000 6.225254 1.118944 0.505992
558 533000000 5.634994 1.452416 0.256983
558 557000000 5.912703 -0.637989 0.473676
558 557000000 2.519683 0.019750 0.304740
558 557000000 5.335069 0.516896 0.272476
558 557000000 6.229401 1.115472 0.512948
558 557000000 5.624062 1.448859 0.248898
558 582000000 5.935811 -0.645715 0.503788
558 582000000 2.500525 0.012959 0.294299
558 582000000 5.331871 0.512384 0.274520
558 582000000 6.203335 1.110994 0.491152
558 582000000 5.633806 1.444825 0.257179
558 608000000 5.948784 -0.653160 0.522751
558 608000000 2.501682 0.008855 0.302153
558 608000000 5.320921 0.507687 0.271450
558 608000000 6.211692 1.106044 0.501625
558 608000000 5.640601 1.440527 0.261972
558 630000000 5.931526 -0.658478 0.510782
558 630000000 2.484345 0.002947 0.293121
558 630000000 5.317120 0.503321 0.272792
558 630000000 6.193625 1.102631 0.486106
558 630000000 5.647845 1.436422 0.268250
558 656000000 5.896156 -0.663517 0.482378
558 656000000 2.480109 -0.001961 0.296501
558 656000000 5.298774 0.497978 0.262203
558 656000000 6.163428 1.098458 0.459823
558 656000000 5.639390 1.431695 0.261238
558 682000000 5.904770 -0.670991 0.497206
558 682000000 2.472547 -0.007988 0.297483
558 682000000 5.294354 0.492526 0.266209
558 682000000 6.199960 1.092147 0.498564
558 682000000 5.625529 1.427312 0.251459
558 706000000 5.898697 -0.677775 0.496983
558 706000000 2.456071 -0.014547 0.288491
558 706000000 5.302773 0.486758 0.276180
558 706000000 6.241548 1.085998 0.540328
558 706000000 5.618412 1.423065 0.241879
558 732000000 5.869080 -0.683126 0.473659
558 732000000 2.452510 -0.021224 0.291931
558 732000000 5.286287 0.481035 0.268077
558 732000000 6.223270 1.080124 0.526167
558 732000000 5.619330 1.416532 0.245605
558 756000000 5.888620 -0.693317 0.499874
558 756000000 2.438561 -0.026483 0.286320
558 756000000 5.286936 0.475636 0.273659
558 756000000 6.184288 1.076977 0.488247
558 756000000 5.617827 1.410986 0.244084
558 782000000 5.871482 -0.700207 0.490520
558 782000000 2.420524 -0.036382 0.278468
558 782000000 5.285201 0.468971 0.275041
558 782000000 6.198679 1.070220 0.506026
558 782000000 5.618749 1.405463 0.244731
558 807000000 5.872078 -0.709108 0.497683
558 807000000 2.429088 -0.041620 0.290498
558 807000000 5.293369 0.461373 0.291555
558 807000000 6.171825 1.061949 0.479739
558 807000000 5.617957 1.398533 0.243310
558 834000000 5.876870 -0.717898 0.507936
558 834000000 2.423896 -0.049838 0.292786
558 834000000 5.271018 0.454356 0.275157
558 834000000 6.179599 1.057049 0.492414
558 834000000 5.619012 1.392436 0.244578
558 858000000 5.869064 -0.726415 0.504870
558 858000000 2.420043 -0.057418 0.294799
558 858000000 5.255314 0.447532 0.267473
558 858000000 6.183832 1.049697 0.497699
558 858000000 5.627324 1.385549 0.252019
558 882000000 5.850062 -0.734548 0.493184
558 882000000 2.404846 -0.064510 0.288162
558 882000000 5.245217 0.440367 0.262229
558 882000000 6.162003 1.043968 0.479233
558 882000000 5.638630 1.377359 0.265576
558 909000000 5.843301 -0.745519 0.492407
558 909000000 2.386488 -0.073017 0.277270
558 909000000 5.232553 0.432510 0.255455
558 909000000 6.163625 1.032902 0.482839
558 909000000 5.626124 1.370360 0.250218
558 935000000 5.845341 -0.754919 0.501891
558 935000000 2.392666 -0.082308 0.290315
558 935000000 5.247007 0.424055 0.274154
558 935000000 6.181639 1.026623 0.502052
558 935000000 5.622777 1.362655 0.248246
558 960000000 5.838033 -0.763949 0.499297
558 960000000 2.388546 -0.090629 0.292247
558 960000000 5.249683 0.415948 0.282690
558 960000000 6.179909 1.019107 0.503123
558 960000000 5.630574 1.355705 0.255175
558 984000000 5.831636 -0.773967 0.499932
558 984000000 2.375952 -0.098651 0.287294
558 984000000 5.230518 0.407556 0.270323
558 984000000 6.156983 1.012406 0.483427
558 984000000 5.619900 1.349061 0.242701
559 9000000 5.825048 -0.782901 0.498988
559 9000000 2.375378 -0.106073 0.293805
559 9000000 5.222648 0.399684 0.269442
559 9000000 6.163395 1.003582 0.493719
559 9000000 5.629573 1.341031 0.256203
559 36000000 5.825623 -0.793533 0.505046
559 36000000 2.368037 -0.116081 0.293504
559 36000000 5.210282 0.392618 0.260601
559 36000000 6.166577 0.995555 0.499766
559 36000000 5.621947 1.332605 0.248499
559 59000000 5.813498 -0.802427 0.498035
559 59000000 2.351640 -0.125180 0.285840
559 59000000 5.202944 0.383982 0.260378
559 59000000 6.172253 0.988364 0.507861
559 59000000 5.610641 1.324290 0.236387
559 85000000 5.801163 -0.812300 0.494319
559 85000000 2.346790 -0.133365 0.287565
559 85000000 5.207739 0.375361 0.271261
559 85000000 6.157757 0.980076 0.496666
559 85000000 5.628037 1.317093 0.255632
559 110000000 5.792370 -0.821103 0.491532
559 110000000 2.338195 -0.142786 0.285821
559 110000000 5.217469 0.366883 0.285470
559 110000000 6.145248 0.972892 0.486032
559 110000000 5.620054 1.310092 0.247078
559 135000000 5.760796 -0.830901 0.470838
559 135000000 2.345049 -0.150121 0.298995
559 135000000 5.198107 0.359578 0.273068
559 135000000 6.159387 0.964911 0.502820
559 135000000 5.618974 1.302752 0.247387
559 161000000 5.779256 -0.840400 0.490472
559 161000000 2.333262 -0.158964 0.295183
559 161000000 5.181600 0.351400 0.264346
559 161000000 6.151913 0.956886 0.499412
559 161000000 5.615024 1.295498 0.243824
559 185000000 5.765930 -0.849879 0.483385
559 185000000 2.325361 -0.168755 0.292865
559 185000000 5.187984 0.343433 0.274656
559 185000000 6.113061 0.950170 0.465266
559 185000000 5.626162 1.288515 0.255756
559 210000000 5.800868 -0.858295 0.516698
559 210000000 2.318242 -0.176764 0.293231
559 210000000 5.179088 0.335638 0.273027
559 210000000 6.161711 0.941660 0.514103
559 210000000 5.616973 1.280818 0.248639
559 235000000 5.762467 -0.868277 0.490178
559 235000000 2.308354 -0.185591 0.290729
559 235000000 5.186349 0.327259 0.286359
559 235000000 6.145548 0.934314 0.501700
559 235000000 5.620979 1.273356 0.252741
559 259000000 5.765573 -0.877365 0.495686
559 259000000 2.298255 -0.193492 0.288719
559 259000000 5.164427 0.319764 0.270109
559 259000000 6.140440 0.926443 0.502187
559 259000000 5.608385 1.265835 0.242216
559 284000000 5.762412 -0.886647 0.497557
559 284000000 2.291156 -0.201384 0.288023
559 284000000 5.172568 0.311495 0.285914
559 284000000 6.103663 0.920181 0.467989
559 284000000 5.618122 1.259779 0.251412
559 310000000 5.761768 -0.895897 0.501689
559 310000000 2.294259 -0.210221 0.298127
559 310000000 5.167037 0.304759 0.285287
559 310000000 6.153881 0.912457 0.520112
559 310000000 5.616538 1.251986 0.252713
559 335000000 5.744999 -0.904899 0.492182
559 335000000 2.285154 -0.219075 0.296170
559 335000000 5.170216 0.295390 0.295592
559 335000000 6.124569 0.906407 0.491617
559 335000000 5.609824 1.244747 0.246369
559 361000000 5.749479 -0.914392 0.499551
559 361000000 2.265048 -0.229839 0.284275
559 361000000 5.137282 0.289025 0.269045
559 361000000 6.136045 0.897993 0.507125
559 361000000 5.607299 1.237301 0.245421
559 386000000 5.754362 -0.924043 0.508598
559 386000000 2.259556 -0.237773 0.287050
559 386000000 5.132321 0.280661 0.272315
559 386000000 6.117799 0.890051 0.497389
559 386000000 5.605712 1.231253 0.243862
559 412000000 5.740893 -0.933113 0.500998
559 412000000 2.260191 -0.245290 0.293439
559 412000000 5.115097 0.274220 0.260038
559 412000000 6.109459 0.882123 0.491482
559 412000000 5.594264 1.222772 0.238599
559 436000000 5.728550 -0.941906 0.494802
559 436000000 2.226401 -0.255805 0.268691
559 436000000 5.119751 0.265513 0.272323
559 436000000 6.095751 0.875741 0.483282
559 436000000 5.616211 1.216163 0.259490
559 462000000 5.728033 -0.951232 0.498364
559 462000000 2.245015 -0.263210 0.292473
559 462000000 5.115962 0.257920 0.274659
559 462000000 6.091405 0.867472 0.483894
559 462000000 5.607280 1.210010 0.251951
559 487000000 5.725353 -0.960173 0.500703
559 487000000 2.234359 -0.272269 0.289310
559 487000000 5.112642 0.250712 0.278078
559 487000000 6.110390 0.860947 0.504502
559 487000000 5.606423 1.202542 0.253767
559 511000000 5.728265 -0.969115 0.506941
559 511000000 2.243582 -0.279316 0.302250
559 511000000 5.102059 0.242010 0.276129
559 511000000 6.097888 0.854883 0.496364
559 511000000 5.608342 1.196801 0.256510
559 539000000 5.728000 -0.978168 0.509492
559 539000000 2.211991 -0.289992 0.282572
559 539000000 5.090935 0.234607 0.271197
559 539000000 6.081783 0.846160 0.486710
559 539000000 5.603116 1.189228 0.253572
559 560000000 5.720128 -0.986786 0.507187
559 560000000 2.211720 -0.298062 0.286903
559 560000000 5.076038 0.227784 0.264929
559 560000000 6.099870 0.840482 0.505875
559 560000000 5.591947 1.182702 0.244395
559 586000000 5.694675 -0.994833 0.488811
559 586000000 2.238211 -0.304356 0.316973
559 586000000 5.072632 0.220707 0.267804
559 586000000 6.094427 0.834228 0.505296
559 586000000 5.602878 1.177264 0.259201
559 612000000 5.701128 -1.004514 0.499231
559 612000000 2.213739 -0.314381 0.300916
559 612000000 5.064078 0.213472 0.264990
559 612000000 6.082519 0.826833 0.498322
559 612000000 5.592064 1.169566 0.250476
559 637000000 5.696588 -1.013082 0.498692
559 637000000 2.185781 -0.324033 0.283824
559 637000000 5.070146 0.205189 0.278150
559 637000000 6.081497 0.820045 0.501406
559 637000000 5.579100 1.162307 0.239420
559 663000000 5.692129 -1.022095 0.498112
559 663000000 2.189243 -0.333326 0.293600
559 663000000 5.041148 0.199297 0.255246
559 663000000 6.074602 0.812921 0.499222
559 663000000 5.584854 1.156175 0.248625
559 686000000 5.680113 -1.030668 0.491952
559 686000000 2.187070 -0.338680 0.299101
559 686000000 5.059400 0.190343 0.281519
559 686000000 6.059243 0.807282 0.490515
559 686000000 5.584127 1.150160 0.251418
559 712000000 5.689433 -1.039926 0.503637
559 712000000 2.156271 -0.353142 0.273954
559 712000000 5.043805 0.183735 0.273111
559 712000000 6.059084 0.800399 0.494663
559 712000000 5.576679 1.143853 0.246531
559 736000000 5.678938 -1.048148 0.497204
559 736000000 2.155510 -0.357920 0.282447
559 736000000 5.034632 0.176256 0.272404
559 736000000 6.055140 0.793882 0.495240
559 736000000 5.588598 1.137654 0.258967
559 762000000 5.663642 -1.056637 0.487755
559 762000000 2.141485 -0.370101 0.274898
559 762000000 5.040725 0.168221 0.286135
559 762000000 6.055197 0.786943 0.502537
559 762000000 5.584078 1.132273 0.258519
559 787000000 5.667753 -1.065772 0.495153
559 787000000 2.157258 -0.374785 0.298433
559 787000000 5.006153 0.162527 0.259655
559 787000000 6.039370 0.780693 0.492467
559 787000000 5.568468 1.125675 0.246242
559 811000000 5.666787 -1.074429 0.498220
559 811000000 2.144306 -0.385098 0.293982
559 811000000 5.013001 0.154970 0.273905
559 811000000 6.044720 0.773642 0.501504
559 811000000 5.570785 1.118893 0.250816
559 837000000 5.663234 -1.083424 0.497315
559 837000000 2.147300 -0.392072 0.302854
559 837000000 5.005508 0.147990 0.273841
559 837000000 6.039287 0.766875 0.502740
559 837000000 5.560586 1.113873 0.244388
559 861000000 5.665775 -1.091419 0.502852
559 861000000 5.745175 -0.596529 1.399951
559 861000000 2.124145 -0.402843 0.286441
559 861000000 5.004292 0.139728 0.281143
559 861000000 6.038088 0.760933 0.505234
559 861000000 5.573076 1.105769 0.262725
559 887000000 5.653894 -1.100515 0.497151
559 887000000 2.119798 -0.410842 0.290926
559 887000000 4.967640 0.134398 0.253488
559 887000000 6.028237 0.754190 0.501530
559 887000000 5.566002 1.100962 0.256664
559 913000000 5.653435 -1.108936 0.499899
559 913000000 2.113479 -0.419788 0.291157
559 913000000 4.993004 0.125266 0.286918
559 913000000 6.018617 0.747597 0.499545
559 913000000 5.548332 1.094976 0.243592
559 937000000 5.652231 -1.117724 0.501741
559 937000000 2.112190 -0.427064 0.296334
559 937000000 4.989045 0.118375 0.290155
559 937000000 6.023588 0.742227 0.508725
559 937000000 5.554021 1.088914 0.251252
559 961000000 5.647878 -1.126116 0.500995
559 961000000 2.095682 -0.436790 0.289130
559 961000000 4.959252 0.112756 0.267789
559 961000000 6.006170 0.734948 0.498032
559 961000000 5.545017 1.083004 0.248776
559 985000000 5.642679 -1.134366 0.499320
559 985000000 2.091392 -0.445249 0.291392
559 985000000 4.958086 0.105558 0.274737
